3411.00000,0.07724
3410.00000,0.07708
3409.00000,0.07690
3408.00000,0.07672
3407.00000,0.07655
3406.00000,0.07638
3405.00000,0.07621
3404.00000,0.07605
3403.00000,0.07589
3402.00000,0.07572
3401.00000,0.07555
3400.00000,0.07536
3399.00000,0.07516
3398.00000,0.07495
3397.00000,0.07474
3396.00000,0.07453
3395.00000,0.07432
3394.00000,0.07411
3393.00000,0.07390
3392.00000,0.07369
3391.00000,0.07347
3390.00000,0.07325
3389.00000,0.07301
3388.00000,0.07277
3387.00000,0.07252
3386.00000,0.07227
3385.00000,0.07202
3384.00000,0.07177
3383.00000,0.07152
3382.00000,0.07128
3381.00000,0.07103
3380.00000,0.07077
3379.00000,0.07051
3378.00000,0.07023
3377.00000,0.06995
3376.00000,0.06965
3375.00000,0.06935
3374.00000,0.06906
3373.00000,0.06877
3372.00000,0.06848
3371.00000,0.06819
3370.00000,0.06789
3369.00000,0.06758
3368.00000,0.06726
3367.00000,0.06692
3366.00000,0.06658
3365.00000,0.06623
3364.00000,0.06588
3363.00000,0.06553
3362.00000,0.06519
3361.00000,0.06487
3360.00000,0.06455
3359.00000,0.06425
3358.00000,0.06395
3357.00000,0.06365
3356.00000,0.06336
3355.00000,0.06307
3354.00000,0.06279
3353.00000,0.06251
3352.00000,0.06223
3351.00000,0.06194
3350.00000,0.06165
3349.00000,0.06137
3348.00000,0.06108
3347.00000,0.06081
3346.00000,0.06053
3345.00000,0.06027
3344.00000,0.06002
3343.00000,0.05977
3342.00000,0.05952
3341.00000,0.05928
3340.00000,0.05904
3339.00000,0.05879
3338.00000,0.05855
3337.00000,0.05831
3336.00000,0.05808
3335.00000,0.05785
3334.00000,0.05762
3333.00000,0.05740
3332.00000,0.05718
3331.00000,0.05697
3330.00000,0.05676
3329.00000,0.05656
3328.00000,0.05635
3327.00000,0.05615
3326.00000,0.05595
3325.00000,0.05575
3324.00000,0.05556
3323.00000,0.05537
3322.00000,0.05518
3321.00000,0.05500
3320.00000,0.05482
3319.00000,0.05465
3318.00000,0.05447
3317.00000,0.05429
3316.00000,0.05412
3315.00000,0.05395
3314.00000,0.05378
3313.00000,0.05363
3312.00000,0.05349
3311.00000,0.05336
3310.00000,0.05323
3309.00000,0.05312
3308.00000,0.05300
3307.00000,0.05287
3306.00000,0.05273
3305.00000,0.05258
3304.00000,0.05242
3303.00000,0.05226
3302.00000,0.05210
3301.00000,0.05195
3300.00000,0.05182
3299.00000,0.05169
3298.00000,0.05159
3297.00000,0.05148
3296.00000,0.05138
3295.00000,0.05128
3294.00000,0.05117
3293.00000,0.05105
3292.00000,0.05093
3291.00000,0.05081
3290.00000,0.05068
3289.00000,0.05057
3288.00000,0.05045
3287.00000,0.05035
3286.00000,0.05025
3285.00000,0.05016
3284.00000,0.05006
3283.00000,0.04997
3282.00000,0.04988
3281.00000,0.04978
3280.00000,0.04968
3279.00000,0.04958
3278.00000,0.04948
3277.00000,0.04939
3276.00000,0.04931
3275.00000,0.04923
3274.00000,0.04916
3273.00000,0.04908
3272.00000,0.04901
3271.00000,0.04893
3270.00000,0.04885
3269.00000,0.04876
3268.00000,0.04867
3267.00000,0.04858
3266.00000,0.04849
3265.00000,0.04840
3264.00000,0.04831
3263.00000,0.04822
3262.00000,0.04813
3261.00000,0.04804
3260.00000,0.04795
3259.00000,0.04786
3258.00000,0.04777
3257.00000,0.04768
3256.00000,0.04759
3255.00000,0.04751
3254.00000,0.04742
3253.00000,0.04734
3252.00000,0.04725
3251.00000,0.04716
3250.00000,0.04706
3249.00000,0.04696
3248.00000,0.04686
3247.00000,0.04675
3246.00000,0.04665
3245.00000,0.04654
3244.00000,0.04644
3243.00000,0.04634
3242.00000,0.04625
3241.00000,0.04616
3240.00000,0.04607
3239.00000,0.04598
3238.00000,0.04588
3237.00000,0.04578
3236.00000,0.04567
3235.00000,0.04556
3234.00000,0.04545
3233.00000,0.04534
3232.00000,0.04523
3231.00000,0.04513
3230.00000,0.04502
3229.00000,0.04493
3228.00000,0.04483
3227.00000,0.04473
3226.00000,0.04462
3225.00000,0.04452
3224.00000,0.04441
3223.00000,0.04429
3222.00000,0.04418
3221.00000,0.04407
3220.00000,0.04396
3219.00000,0.04386
3218.00000,0.04377
3217.00000,0.04367
3216.00000,0.04358
3215.00000,0.04348
3214.00000,0.04338
3213.00000,0.04327
3212.00000,0.04316
3211.00000,0.04305
3210.00000,0.04293
3209.00000,0.04283
3208.00000,0.04273
3207.00000,0.04263
3206.00000,0.04253
3205.00000,0.04244
3204.00000,0.04233
3203.00000,0.04223
3202.00000,0.04211
3201.00000,0.04199
3200.00000,0.04187
3199.00000,0.04175
3198.00000,0.04163
3197.00000,0.04151
3196.00000,0.04141
3195.00000,0.04131
3194.00000,0.04121
3193.00000,0.04111
3192.00000,0.04101
3191.00000,0.04090
3190.00000,0.04079
3189.00000,0.04067
3188.00000,0.04055
3187.00000,0.04043
3186.00000,0.04032
3185.00000,0.04021
3184.00000,0.04012
3183.00000,0.04002
3182.00000,0.03994
3181.00000,0.03985
3180.00000,0.03975
3179.00000,0.03965
3178.00000,0.03955
3177.00000,0.03944
3176.00000,0.03934
3175.00000,0.03923
3174.00000,0.03913
3173.00000,0.03903
3172.00000,0.03894
3171.00000,0.03885
3170.00000,0.03877
3169.00000,0.03868
3168.00000,0.03860
3167.00000,0.03851
3166.00000,0.03841
3165.00000,0.03832
3164.00000,0.03822
3163.00000,0.03812
3162.00000,0.03803
3161.00000,0.03794
3160.00000,0.03785
3159.00000,0.03777
3158.00000,0.03770
3157.00000,0.03762
3156.00000,0.03755
3155.00000,0.03748
3154.00000,0.03740
3153.00000,0.03732
3152.00000,0.03724
3151.00000,0.03715
3150.00000,0.03706
3149.00000,0.03697
3148.00000,0.03689
3147.00000,0.03680
3146.00000,0.03672
3145.00000,0.03665
3144.00000,0.03658
3143.00000,0.03651
3142.00000,0.03644
3141.00000,0.03637
3140.00000,0.03630
3139.00000,0.03623
3138.00000,0.03616
3137.00000,0.03608
3136.00000,0.03601
3135.00000,0.03593
3134.00000,0.03586
3133.00000,0.03578
3132.00000,0.03571
3131.00000,0.03564
3130.00000,0.03557
3129.00000,0.03551
3128.00000,0.03544
3127.00000,0.03537
3126.00000,0.03531
3125.00000,0.03525
3124.00000,0.03519
3123.00000,0.03513
3122.00000,0.03508
3121.00000,0.03502
3120.00000,0.03497
3119.00000,0.03492
3118.00000,0.03486
3117.00000,0.03480
3116.00000,0.03473
3115.00000,0.03466
3114.00000,0.03459
3113.00000,0.03452
3112.00000,0.03446
3111.00000,0.03439
3110.00000,0.03432
3109.00000,0.03424
3108.00000,0.03417
3107.00000,0.03411
3106.00000,0.03404
3105.00000,0.03398
3104.00000,0.03392
3103.00000,0.03387
3102.00000,0.03381
3101.00000,0.03375
3100.00000,0.03369
3099.00000,0.03362
3098.00000,0.03355
3097.00000,0.03348
3096.00000,0.03341
3095.00000,0.03335
3094.00000,0.03330
3093.00000,0.03325
3092.00000,0.03320
3091.00000,0.03315
3090.00000,0.03311
3089.00000,0.03306
3088.00000,0.03301
3087.00000,0.03296
3086.00000,0.03290
3085.00000,0.03284
3084.00000,0.03279
3083.00000,0.03273
3082.00000,0.03267
3081.00000,0.03262
3080.00000,0.03257
3079.00000,0.03251
3078.00000,0.03246
3077.00000,0.03241
3076.00000,0.03235
3075.00000,0.03230
3074.00000,0.03224
3073.00000,0.03217
3072.00000,0.03211
3071.00000,0.03205
3070.00000,0.03200
3069.00000,0.03195
3068.00000,0.03190
3067.00000,0.03185
3066.00000,0.03181
3065.00000,0.03176
3064.00000,0.03171
3063.00000,0.03166
3062.00000,0.03160
3061.00000,0.03155
3060.00000,0.03149
3059.00000,0.03144
3058.00000,0.03139
3057.00000,0.03134
3056.00000,0.03129
3055.00000,0.03125
3054.00000,0.03120
3053.00000,0.03116
3052.00000,0.03111
3051.00000,0.03106
3050.00000,0.03100
3049.00000,0.03095
3048.00000,0.03090
3047.00000,0.03085
3046.00000,0.03081
3045.00000,0.03076
3044.00000,0.03072
3043.00000,0.03068
3042.00000,0.03064
3041.00000,0.03060
3040.00000,0.03055
3039.00000,0.03050
3038.00000,0.03045
3037.00000,0.03040
3036.00000,0.03035
3035.00000,0.03030
3034.00000,0.03025
3033.00000,0.03021
3032.00000,0.03017
3031.00000,0.03012
3030.00000,0.03008
3029.00000,0.03004
3028.00000,0.03000
3027.00000,0.02996
3026.00000,0.02993
3025.00000,0.02990
3024.00000,0.02987
3023.00000,0.02985
3022.00000,0.02985
3021.00000,0.02986
3020.00000,0.02988
3019.00000,0.02993
3018.00000,0.02999
3017.00000,0.03005
3016.00000,0.03012
3015.00000,0.03018
3014.00000,0.03024
3013.00000,0.03028
3012.00000,0.03030
3011.00000,0.03030
3010.00000,0.03029
3009.00000,0.03028
3008.00000,0.03025
3007.00000,0.03022
3006.00000,0.03018
3005.00000,0.03015
3004.00000,0.03011
3003.00000,0.03007
3002.00000,0.03003
3001.00000,0.03000
3000.00000,0.02997
2999.00000,0.02994
2998.00000,0.02993
2997.00000,0.02992
2996.00000,0.02992
2995.00000,0.02993
2994.00000,0.02994
2993.00000,0.02996
2992.00000,0.03000
2991.00000,0.03004
2990.00000,0.03010
2989.00000,0.03018
2988.00000,0.03028
2987.00000,0.03040
2986.00000,0.03055
2985.00000,0.03071
2984.00000,0.03089
2983.00000,0.03109
2982.00000,0.03132
2981.00000,0.03156
2980.00000,0.03183
2979.00000,0.03214
2978.00000,0.03249
2977.00000,0.03288
2976.00000,0.03333
2975.00000,0.03382
2974.00000,0.03436
2973.00000,0.03493
2972.00000,0.03552
2971.00000,0.03610
2970.00000,0.03666
2969.00000,0.03718
2968.00000,0.03764
2967.00000,0.03802
2966.00000,0.03833
2965.00000,0.03856
2964.00000,0.03871
2963.00000,0.03879
2962.00000,0.03882
2961.00000,0.03878
2960.00000,0.03870
2959.00000,0.03857
2958.00000,0.03840
2957.00000,0.03818
2956.00000,0.03793
2955.00000,0.03766
2954.00000,0.03738
2953.00000,0.03710
2952.00000,0.03685
2951.00000,0.03664
2950.00000,0.03648
2949.00000,0.03640
2948.00000,0.03639
2947.00000,0.03646
2946.00000,0.03661
2945.00000,0.03684
2944.00000,0.03714
2943.00000,0.03752
2942.00000,0.03797
2941.00000,0.03849
2940.00000,0.03908
2939.00000,0.03974
2938.00000,0.04047
2937.00000,0.04124
2936.00000,0.04204
2935.00000,0.04286
2934.00000,0.04367
2933.00000,0.04446
2932.00000,0.04520
2931.00000,0.04589
2930.00000,0.04649
2929.00000,0.04701
2928.00000,0.04742
2927.00000,0.04771
2926.00000,0.04785
2925.00000,0.04783
2924.00000,0.04764
2923.00000,0.04726
2922.00000,0.04670
2921.00000,0.04596
2920.00000,0.04507
2919.00000,0.04406
2918.00000,0.04297
2917.00000,0.04186
2916.00000,0.04075
2915.00000,0.03968
2914.00000,0.03868
2913.00000,0.03776
2912.00000,0.03691
2911.00000,0.03615
2910.00000,0.03547
2909.00000,0.03485
